label,category,mode,score_norm,anchor_score,z_ngram,z_coverage,z_compress
CORRIDOR_BERLINCLOCK_SHIFT+2_074,BERLINCLOCK,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,fixed,-0.12980234667941393,0.6666666666666666,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,r1,-0.10480234667941389,0.8333333333333334,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,r2,-0.10480234667941389,0.8333333333333334,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,r3,-0.09646901334608059,0.888888888888889,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,r4,-0.09230234667941394,0.9166666666666666,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_BERLINCLOCK_SHIFT+2_075,BERLINCLOCK,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,fixed,-0.5496428415772205,0.0,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,r1,-0.4796428415772206,0.4666666666666666,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,r2,-0.5246428415772205,0.16666666666666666,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,r3,-0.5163095082438872,0.22222222222222224,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,r4,-0.5121428415772206,0.25,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_076,TYPO1,shuffled,-0.5496428415772205,0.0,-1.941152837621779,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,fixed,-0.17980234667941386,0.3333333333333333,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,r1,-0.1098023466794139,0.7999999999999999,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,r2,-0.17980234667941386,0.3333333333333333,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,r3,-0.17980234667941386,0.3333333333333333,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,r4,-0.17980234667941386,0.3333333333333333,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_077,TYPO1,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,fixed,-0.619277094173693,0.3333333333333333,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,r1,-0.6092770941736931,0.39999999999999997,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,r2,-0.619277094173693,0.3333333333333333,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,r3,-0.619277094173693,0.3333333333333333,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,r4,-0.619277094173693,0.3333333333333333,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_078,TYPO1,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,fixed,-0.8403902828385234,0.0,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,r1,-0.8053902828385234,0.2333333333333333,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,r2,-0.8403902828385234,0.0,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,r3,-0.8403902828385234,0.0,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,r4,-0.8403902828385234,0.0,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_079,TYPO1,shuffled,-0.8403902828385234,0.0,-2.738714521598261,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,r1,-0.3764875250491067,0.6999999999999998,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,r2,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,r3,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,r4,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO1_080,TYPO1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,fixed,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,r1,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,r2,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,r3,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,r4,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_081,TYPO2,shuffled,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,fixed,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,r1,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,r2,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,r3,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,r4,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_082,TYPO2,shuffled,-0.9085455993666373,0.0,-2.738714521598261,1.367735253261782,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,fixed,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,r1,-1.0096750080867287,0.2333333333333333,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,r2,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,r3,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,r4,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_083,TYPO2,shuffled,-1.0446750080867284,0.0,-2.6057875742688474,0.5839491131884729,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,fixed,-1.0198416617332322,0.0,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,r1,-0.9848416617332324,0.2333333333333333,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,r2,-1.0198416617332322,0.0,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,r3,-1.0198416617332322,0.0,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,r4,-1.0198416617332322,0.0,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_084,TYPO2,shuffled,-1.0198416617332322,0.0,-3.1374953635865026,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,fixed,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,r1,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,r2,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,r3,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,r4,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_TYPO2_085,TYPO2,shuffled,-0.06276764096145353,0.0,-1.0106642063158833,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,fixed,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,r1,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,r2,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,r3,-0.29666554185432614,0.7777777777777778,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,r4,-0.28833220852099284,0.8333333333333334,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_086,COMBO,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,r1,-0.3964875250491067,0.5666666666666667,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_087,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,fixed,-0.1755426393964068,0.3333333333333333,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,r1,-0.14054263939640688,0.5666666666666667,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,r2,-0.15054263939640689,0.5,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,r3,-0.14220930606307347,0.5555555555555556,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,r4,-0.13804263939640682,0.5833333333333334,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_088,COMBO,shuffled,-0.22554263939640684,0.0,-1.6752989429629517,2.1855990515991475,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,r1,-0.3964875250491067,0.5666666666666667,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_089,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,fixed,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r1,-0.3283322085209929,0.5666666666666667,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r3,-0.32999887518765947,0.5555555555555556,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r4,-0.3258322085209928,0.5833333333333334,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,fixed,-0.3800085889807482,0.3333333333333333,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r1,-0.34500858898074827,0.5666666666666667,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r2,-0.3550085889807483,0.5,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r3,-0.34667525564741486,0.5555555555555556,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r4,-0.3425085889807482,0.5833333333333334,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,shuffled,-0.43000858898074823,0.0,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r1,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r2,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r3,-0.36482085838244,0.7777777777777778,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r4,-0.3564875250491067,0.8333333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
